gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp
gml/Aarnet.gml,19,24,1,1,False,False,3,0,0.357,0,SAT,False,0.033,0.02,0.0,96,42752,41.75,2026-07-05T15:40:47
gml/Abilene.gml,11,14,1,1,False,False,3,0,0.36,0,SAT,False,0.014,0.01,0.0,100,34968,34.15,2026-07-05T15:40:47
gml/Abvt.gml,23,31,1,1,False,False,3,0,0.363,0,SAT,False,0.686,0.66,0.01,99,53864,52.6,2026-07-05T15:40:47
gml/Aconet.gml,23,31,1,1,False,False,3,0,0.365,0,SAT,False,0.053,0.03,0.01,98,43980,42.95,2026-07-05T15:40:49
gml/Agis.gml,25,30,1,1,False,False,3,0,0.368,0,SAT,False,0.049,0.04,0.0,95,44580,43.54,2026-07-05T15:40:49
gml/Ai3.gml,10,9,1,1,False,False,3,0,0.363,0,SAT,False,0.034,0.02,0.0,100,36424,35.57,2026-07-05T15:40:49
gml/Airtel.gml,16,37,1,1,False,False,3,0,0.354,0,SAT,False,0.03,0.01,0.01,100,39972,39.04,2026-07-05T15:40:50
gml/Amres.gml,25,24,1,1,False,False,3,0,0.357,0,SAT,False,0.086,0.07,0.0,100,50872,49.68,2026-07-05T15:40:50
gml/Ans.gml,18,25,1,1,False,False,3,0,0.365,0,SAT,False,0.023,0.01,0.0,95,38608,37.7,2026-07-05T15:40:51
gml/Arn.gml,30,29,1,1,False,False,3,0,0.363,0,SAT,False,0.072,0.06,0.0,98,54244,52.97,2026-07-05T15:40:51
gml/Arnes.gml,34,47,1,1,False,False,3,0,0.358,0,SAT,False,0.18,0.17,0.0,98,57652,56.3,2026-07-05T15:40:51
gml/Arpanet196912.gml,4,4,1,1,False,False,3,0,0.355,0,SAT,False,0.012,0.0,0.0,90,34212,33.41,2026-07-05T15:40:52
gml/Arpanet19706.gml,9,10,1,1,False,False,3,0,0.356,0,SAT,False,0.013,0.0,0.0,90,34668,33.86,2026-07-05T15:40:52
gml/Arpanet19719.gml,18,22,1,1,False,False,3,0,0.364,0,SAT,False,0.049,0.04,0.0,100,40136,39.2,2026-07-05T15:40:53
gml/Arpanet19723.gml,25,28,1,1,False,False,3,0,0.362,0,SAT,False,0.05,0.03,0.01,100,45864,44.79,2026-07-05T15:40:53
gml/Arpanet19728.gml,29,32,1,1,False,False,3,0,0.362,0,SAT,False,0.068,0.05,0.01,97,50980,49.79,2026-07-05T15:40:53
gml/AsnetAm.gml,65,79,1,1,False,False,3,0,0.38,0,SAT,False,0.658,0.61,0.03,99,166340,162.44,2026-07-05T15:40:54
gml/Atmnet.gml,21,22,1,1,False,False,3,0,0.366,0,SAT,False,0.044,0.03,0.0,100,43412,42.39,2026-07-05T15:40:55
gml/AttMpls.gml,25,57,1,1,False,False,3,0,0.365,0,SAT,False,0.067,0.04,0.01,100,52700,51.46,2026-07-05T15:40:55
gml/Azrena.gml,22,25,1,1,False,False,3,0,0.356,0,SAT,False,0.043,0.03,0.01,97,47076,45.97,2026-07-05T15:40:56
gml/BackboneSerbiaMontenegro.gml,6,6,1,1,False,False,3,0,0.356,0,SAT,False,0.011,0.0,0.0,100,34040,33.24,2026-07-05T15:40:56
gml/Bandcon.gml,22,28,1,1,False,False,3,0,0.359,0,SAT,False,0.04,0.02,0.01,97,41672,40.7,2026-07-05T15:40:57
gml/Basnet.gml,7,6,1,1,False,False,3,0,0.362,0,SAT,False,0.011,0.0,0.0,100,34212,33.41,2026-07-05T15:40:57
gml/Bbnplanet.gml,27,28,1,1,False,False,3,0,0.359,0,SAT,False,0.069,0.05,0.0,98,52364,51.14,2026-07-05T15:40:57
gml/Bellcanada.gml,48,65,1,1,False,False,3,0,0.367,0,SAT,False,0.394,0.36,0.03,100,127348,124.36,2026-07-05T15:40:58
gml/Bellsouth.gml,51,66,1,1,False,False,3,0,0.375,0,SAT,False,0.313,0.27,0.03,99,87536,85.48,2026-07-05T15:40:59
gml/Belnet.gml,22,33,1,1,False,False,3,0,0.362,0,SAT,False,0.038,0.02,0.0,100,44540,43.5,2026-07-05T15:40:59
gml/Belnet2003.gml,23,43,1,1,False,False,3,0,0.364,0,SAT,False,0.05,0.02,0.01,97,45240,44.18,2026-07-05T15:41:00
gml/Belnet2004.gml,23,43,1,1,False,False,3,0,0.365,0,SAT,False,0.05,0.03,0.01,97,45268,44.21,2026-07-05T15:41:00
gml/Belnet2005.gml,23,44,1,1,False,False,3,0,0.364,0,SAT,False,0.05,0.04,0.0,97,45164,44.11,2026-07-05T15:41:00
gml/Belnet2006.gml,23,44,1,1,False,False,3,0,0.367,0,SAT,False,0.051,0.04,0.0,100,45220,44.16,2026-07-05T15:41:01
gml/Belnet2007.gml,21,31,1,1,False,False,3,0,0.356,0,SAT,False,0.049,0.03,0.0,97,46332,45.25,2026-07-05T15:41:01
gml/Belnet2008.gml,21,31,1,1,False,False,3,0,0.358,0,SAT,False,0.049,0.04,0.0,100,46240,45.16,2026-07-05T15:41:02
gml/Belnet2009.gml,21,31,1,1,False,False,3,0,0.363,0,SAT,False,0.027,0.01,0.01,96,40220,39.28,2026-07-05T15:41:02
gml/Belnet2010.gml,22,32,1,1,False,False,3,0,0.359,0,SAT,False,0.042,0.03,0.0,100,46296,45.21,2026-07-05T15:41:02
gml/BeyondTheNetwork.gml,53,65,1,1,False,False,3,0,0.377,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T15:41:03
gml/Bics.gml,33,48,1,1,False,False,3,0,0.361,0,SAT,False,0.315,0.29,0.01,99,63316,61.83,2026-07-05T15:41:33
gml/Biznet.gml,29,33,1,1,False,False,3,0,0.361,0,SAT,False,0.073,0.05,0.01,98,55044,53.75,2026-07-05T15:41:34
gml/Bren.gml,37,38,1,1,False,False,3,0,0.361,0,SAT,False,0.165,0.14,0.01,99,70120,68.48,2026-07-05T15:41:34
gml/BsonetEurope.gml,18,24,1,1,False,False,3,0,0.361,0,SAT,False,0.036,0.03,0.0,100,39444,38.52,2026-07-05T15:41:35
gml/BtAsiaPac.gml,20,31,1,1,False,False,3,0,0.358,0,SAT,False,0.033,0.02,0.0,100,42040,41.05,2026-07-05T15:41:35
gml/BtEurope.gml,24,37,1,1,False,False,3,0,0.361,0,SAT,False,0.055,0.05,0.0,100,45564,44.5,2026-07-05T15:41:36
gml/BtLatinAmerica.gml,51,50,1,1,False,False,3,0,0.371,0,SAT,False,0.181,0.15,0.02,99,68164,66.57,2026-07-05T15:41:36
gml/BtNorthAmerica.gml,36,76,1,1,False,False,3,0,0.372,0,SAT,False,0.106,0.08,0.01,100,48480,47.34,2026-07-05T15:41:37
gml/Canerie.gml,32,41,1,1,False,False,3,0,0.366,0,SAT,False,0.812,0.8,0.0,100,57996,56.64,2026-07-05T15:41:37
gml/Carnet.gml,44,43,1,1,False,False,3,0,0.365,0,SAT,False,0.208,0.18,0.02,99,79792,77.92,2026-07-05T15:41:38
gml/Cernet.gml,41,59,1,1,False,False,3,0,0.361,0,SAT,False,0.156,0.14,0.0,100,65712,64.17,2026-07-05T15:41:39
gml/Cesnet1993.gml,10,9,1,1,False,False,3,0,0.37,0,SAT,False,0.014,0.0,0.0,100,34344,33.54,2026-07-05T15:41:39
gml/Cesnet1997.gml,13,12,1,1,False,False,3,0,0.374,0,SAT,False,0.021,0.01,0.0,94,36192,35.34,2026-07-05T15:41:40
gml/Cesnet1999.gml,13,12,1,1,False,False,3,0,0.369,0,SAT,False,0.022,0.01,0.0,100,36196,35.35,2026-07-05T15:41:40
gml/Cesnet2.gml,30,42,1,1,False,False,3,0,0.374,0,SAT,False,0.076,0.06,0.01,98,55552,54.25,2026-07-05T15:41:41
gml/Cesnet2001.gml,23,23,1,1,False,False,3,0,0.367,0,SAT,False,0.043,0.03,0.0,100,43352,42.34,2026-07-05T15:41:41
gml/Cesnet200304.gml,29,33,1,1,False,False,3,0,0.372,0,SAT,False,0.064,0.05,0.0,98,53272,52.02,2026-07-05T15:41:41
gml/Cesnet200511.gml,39,44,1,1,False,False,3,0,0.362,0,SAT,False,0.135,0.12,0.01,99,57324,55.98,2026-07-05T15:41:42
gml/Cesnet200603.gml,39,44,1,1,False,False,3,0,0.363,0,SAT,False,0.134,0.12,0.01,99,57484,56.14,2026-07-05T15:41:42
gml/Cesnet200706.gml,44,51,1,1,False,False,3,0,0.37,0,SAT,False,0.153,0.12,0.02,99,63572,62.08,2026-07-05T15:41:43
gml/Cesnet201006.gml,52,63,1,1,False,False,3,0,0.375,0,SAT,False,0.297,0.27,0.02,99,89764,87.66,2026-07-05T15:41:43
gml/Chinanet.gml,42,66,1,1,False,False,3,0,0.372,0,SAT,False,0.195,0.18,0.01,99,68428,66.82,2026-07-05T15:41:44
gml/Claranet.gml,15,18,1,1,False,False,3,0,0.355,0,SAT,False,0.022,0.01,0.0,95,36988,36.12,2026-07-05T15:41:45
gml/Cogentco.gml,197,245,1,1,False,False,3,0,0.625,-9,TIMEOUT,True,30.123,,,,,,2026-07-05T15:41:45
gml/Colt.gml,153,191,1,1,False,False,3,0,0.508,0,SAT,False,27.081,26.69,0.37,99,1602036,1564.49,2026-07-05T15:42:16
gml/Columbus.gml,70,85,1,1,False,False,3,0,0.387,0,SAT,False,1.454,1.38,0.06,99,210164,205.24,2026-07-05T15:42:43
gml/Compuserve.gml,14,17,1,1,False,False,3,0,0.364,0,SAT,False,0.031,0.02,0.0,100,36832,35.97,2026-07-05T15:42:45
gml/CrlNetworkServices.gml,33,38,1,1,False,False,3,0,0.362,0,SAT,False,0.062,0.04,0.01,100,52256,51.03,2026-07-05T15:42:46
gml/Cudi.gml,51,52,1,1,False,False,3,0,0.373,0,SAT,False,0.215,0.19,0.01,100,73524,71.8,2026-07-05T15:42:46
gml/Cwix.gml,36,41,1,1,False,False,3,0,0.366,0,SAT,False,0.116,0.09,0.01,99,55824,54.52,2026-07-05T15:42:47
gml/Cynet.gml,30,29,1,1,False,False,3,0,0.364,0,SAT,False,0.065,0.05,0.0,98,51112,49.91,2026-07-05T15:42:47
gml/Darkstrand.gml,28,31,1,1,False,False,3,0,0.361,0,SAT,False,0.083,0.06,0.01,100,51552,50.34,2026-07-05T15:42:48
gml/Dataxchange.gml,6,11,1,1,False,False,3,0,0.357,0,SAT,False,0.02,0.0,0.01,94,35204,34.38,2026-07-05T15:42:48
gml/Deltacom.gml,113,183,1,1,False,False,3,0,0.428,0,SAT,False,9.381,9.19,0.18,100,735820,718.57,2026-07-05T15:42:48
gml/DeutscheTelekom.gml,39,62,1,1,False,False,3,0,0.372,0,SAT,False,0.09,0.08,0.0,100,55904,54.59,2026-07-05T15:42:58
gml/DeutscheTelekomIpTransitIpPopsOnly.gml,39,62,1,1,False,False,3,0,0.37,0,SAT,False,0.062,0.05,0.0,98,52400,51.17,2026-07-05T15:42:59
gml/Dfn.gml,58,87,1,1,False,False,3,0,0.381,0,SAT,False,0.409,0.38,0.01,99,111584,108.97,2026-07-05T15:42:59
gml/DialtelecomCz.gml,193,151,1,1,False,False,3,0,0.554,0,SAT,False,13.432,13.12,0.28,99,920496,898.92,2026-07-05T15:43:00
gml/Digex.gml,31,38,1,1,False,False,3,0,0.37,0,SAT,False,0.111,0.09,0.01,99,60068,58.66,2026-07-05T15:43:14
gml/Easynet.gml,19,29,1,1,False,False,3,0,0.364,0,SAT,False,0.025,0.01,0.0,95,39340,38.42,2026-07-05T15:43:14
gml/Eenet.gml,13,16,1,1,False,False,3,0,0.36,0,SAT,False,0.023,0.01,0.01,100,36772,35.91,2026-07-05T15:43:15
gml/EliBackbone.gml,20,30,1,1,False,False,3,0,0.356,0,SAT,False,0.036,0.02,0.01,100,42632,41.63,2026-07-05T15:43:15
gml/Epoch.gml,6,7,1,1,False,False,3,0,0.359,0,SAT,False,0.011,0.0,0.0,100,34256,33.45,2026-07-05T15:43:16
gml/Ernet.gml,30,32,1,1,False,False,3,0,0.362,0,SAT,False,0.074,0.05,0.01,98,54688,53.41,2026-07-05T15:43:16
gml/Esnet.gml,68,92,1,1,False,False,3,0,0.377,0,SAT,False,0.924,0.86,0.06,99,192068,187.57,2026-07-05T15:43:16
gml/Eunetworks.gml,15,19,1,1,False,False,3,0,0.366,0,SAT,False,0.016,0.0,0.01,93,35712,34.88,2026-07-05T15:43:18
gml/Evolink.gml,37,45,1,1,False,False,3,0,0.363,0,SAT,False,0.143,0.12,0.01,99,53816,52.55,2026-07-05T15:43:18
gml/Fatman.gml,17,21,1,1,False,False,3,0,0.359,0,SAT,False,0.029,0.01,0.0,96,41332,40.36,2026-07-05T15:43:19
gml/Fccn.gml,23,27,1,1,False,False,3,0,0.358,0,SAT,False,0.066,0.05,0.01,100,47816,46.7,2026-07-05T15:43:19
gml/Forthnet.gml,62,62,1,1,False,False,3,0,0.374,0,SAT,False,5.558,5.5,0.05,100,169944,165.96,2026-07-05T15:43:19
gml/Funet.gml,26,31,1,1,False,False,3,0,0.367,0,SAT,False,0.05,0.03,0.01,100,47944,46.82,2026-07-05T15:43:25
gml/Gambia.gml,28,28,1,1,False,False,3,0,0.368,0,SAT,False,0.066,0.04,0.01,96,51712,50.5,2026-07-05T15:43:26
gml/Garr.gml,56,74,1,1,False,False,3,0,0.382,0,SAT,False,0.333,0.3,0.02,99,103304,100.88,2026-07-05T15:43:26
gml/Garr199901.gml,16,18,1,1,False,False,3,0,0.364,0,SAT,False,0.025,0.01,0.0,95,37248,36.38,2026-07-05T15:43:27
gml/Garr199904.gml,23,25,1,1,False,False,3,0,0.361,0,SAT,False,0.041,0.02,0.01,95,45496,44.43,2026-07-05T15:43:27
gml/Garr199905.gml,23,25,1,1,False,False,3,0,0.366,0,SAT,False,0.032,0.01,0.01,100,41780,40.8,2026-07-05T15:43:28
gml/Garr200004.gml,22,24,1,1,False,False,3,0,0.36,0,SAT,False,0.039,0.02,0.01,100,44624,43.58,2026-07-05T15:43:28
gml/Garr200109.gml,22,24,1,1,False,False,3,0,0.358,0,SAT,False,0.051,0.04,0.0,100,44424,43.38,2026-07-05T15:43:28
gml/Garr200112.gml,24,26,1,1,False,False,3,0,0.358,0,SAT,False,0.053,0.03,0.01,98,46356,45.27,2026-07-05T15:43:29
gml/Garr200212.gml,27,29,1,1,False,False,3,0,0.368,0,SAT,False,8.223,8.18,0.03,99,104000,101.56,2026-07-05T15:43:29
gml/Garr200404.gml,22,24,1,1,False,False,3,0,0.357,0,SAT,False,0.04,0.02,0.01,100,44832,43.78,2026-07-05T15:43:38
gml/Garr200902.gml,54,71,1,1,False,False,3,0,0.374,0,SAT,False,0.325,0.3,0.01,99,97496,95.21,2026-07-05T15:43:38
gml/Garr200908.gml,54,68,1,1,False,False,3,0,0.373,0,SAT,False,0.327,0.29,0.03,99,97480,95.2,2026-07-05T15:43:39
gml/Garr200909.gml,55,69,1,1,False,False,3,0,0.382,0,SAT,False,0.394,0.02,0.37,100,111916,109.29,2026-07-05T15:43:40
gml/Garr200912.gml,54,68,1,1,False,False,3,0,0.38,0,SAT,False,0.323,0.3,0.02,99,97356,95.07,2026-07-05T15:43:40
gml/Garr201001.gml,54,68,1,1,False,False,3,0,0.38,0,SAT,False,0.328,0.29,0.03,100,97496,95.21,2026-07-05T15:43:41
gml/Garr201003.gml,54,71,1,1,False,False,3,0,0.379,0,SAT,False,0.319,0.28,0.02,100,95892,93.64,2026-07-05T15:43:42
gml/Garr201004.gml,54,71,1,1,False,False,3,0,0.379,0,SAT,False,0.326,0.2,0.11,100,95956,93.71,2026-07-05T15:43:43
gml/Garr201005.gml,55,72,1,1,False,False,3,0,0.381,0,SAT,False,0.381,0.33,0.03,99,112404,109.77,2026-07-05T15:43:43
gml/Garr201007.gml,55,74,1,1,False,False,3,0,0.381,0,SAT,False,0.381,0.35,0.01,99,112612,109.97,2026-07-05T15:43:44
gml/Garr201008.gml,55,74,1,1,False,False,3,0,0.381,0,SAT,False,0.383,0.35,0.02,99,112628,109.99,2026-07-05T15:43:45
gml/Garr201010.gml,56,75,1,1,False,False,3,0,0.379,0,SAT,False,0.337,0.29,0.03,99,103580,101.15,2026-07-05T15:43:46
gml/Garr201012.gml,56,75,1,1,False,False,3,0,0.38,0,SAT,False,0.335,0.3,0.02,99,103308,100.89,2026-07-05T15:43:46
gml/Garr201101.gml,56,76,1,1,False,False,3,0,0.371,0,SAT,False,0.338,0.32,0.01,100,103744,101.31,2026-07-05T15:43:47
gml/Garr201102.gml,57,77,1,1,False,False,3,0,0.379,0,SAT,False,19.228,19.1,0.12,99,228696,223.34,2026-07-05T15:43:48
gml/Garr201103.gml,58,81,1,1,False,False,3,0,0.372,0,SAT,False,0.443,0.4,0.03,99,107452,104.93,2026-07-05T15:44:07
gml/Garr201104.gml,59,83,1,1,False,False,3,0,0.385,0,SAT,False,0.544,0.51,0.02,99,138436,135.19,2026-07-05T15:44:08
gml/Garr201105.gml,59,84,1,1,False,False,3,0,0.382,0,SAT,False,0.548,0.49,0.04,99,138384,135.14,2026-07-05T15:44:09
gml/Garr201107.gml,59,85,1,1,False,False,3,0,0.381,0,SAT,False,0.539,0.5,0.03,99,139392,136.12,2026-07-05T15:44:10
gml/Garr201108.gml,59,85,1,1,False,False,3,0,0.379,0,SAT,False,0.542,0.51,0.02,100,139108,135.85,2026-07-05T15:44:11
gml/Garr201109.gml,59,86,1,1,False,False,3,0,0.373,0,SAT,False,0.54,0.5,0.03,100,139168,135.91,2026-07-05T15:44:12
gml/Garr201110.gml,59,87,1,1,False,False,3,0,0.382,0,SAT,False,0.548,0.51,0.03,99,138816,135.56,2026-07-05T15:44:13
gml/Garr201111.gml,60,87,1,1,False,False,3,0,0.374,0,SAT,False,0.622,0.58,0.03,99,157300,153.61,2026-07-05T15:44:14
gml/Garr201112.gml,61,89,1,1,False,False,3,0,0.386,0,SAT,False,0.446,0.42,0.02,100,119768,116.96,2026-07-05T15:44:15
gml/Garr201201.gml,61,89,1,1,False,False,3,0,0.385,0,SAT,False,0.437,0.4,0.02,99,120128,117.31,2026-07-05T15:44:15
gml/Gblnet.gml,8,7,1,1,False,False,3,0,0.363,0,SAT,False,0.012,0.0,0.0,90,34416,33.61,2026-07-05T15:44:16
gml/Geant.gml,37,57,1,1,False,False,3,0,0.372,0,SAT,False,0.156,0.13,0.01,99,54744,53.46,2026-07-05T15:44:17
gml/Geant2001.gml,27,38,1,1,False,False,3,0,0.37,0,SAT,False,0.077,0.06,0.01,98,54036,52.77,2026-07-05T15:44:17
gml/Geant2009.gml,34,52,1,1,False,False,3,0,0.362,-9,TIMEOUT,True,30.027,,,,,,2026-07-05T15:44:18
gml/Geant2010.gml,37,58,1,1,False,False,3,0,0.364,0,SAT,False,0.13,0.12,0.0,100,54608,53.33,2026-07-05T15:44:48
gml/Geant2011.gml,40,61,1,1,False,False,3,0,0.372,0,SAT,False,0.092,0.08,0.0,98,46920,45.82,2026-07-05T15:44:49
gml/Geant2012.gml,40,61,1,1,False,False,3,0,0.372,0,SAT,False,0.14,0.12,0.01,99,53676,52.42,2026-07-05T15:44:49
gml/Getnet.gml,7,8,1,1,False,False,3,0,0.361,0,SAT,False,0.012,0.0,0.0,100,34244,33.44,2026-07-05T15:44:49
gml/Globalcenter.gml,9,36,1,1,False,False,3,0,0.362,0,SAT,False,0.016,0.0,0.0,100,35156,34.33,2026-07-05T15:44:50
gml/Globenet.gml,67,113,1,1,False,False,3,0,0.387,0,SAT,False,0.506,0.46,0.04,99,123964,121.06,2026-07-05T15:44:50
